customer_id,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
3499,Shelton Tewkesberrie,Male,29,43.88,,Manufacturing,Mass Customer,Yes,7
3500,Josy Fleeman,Female,71,55.80,,Entertainment,Affluent Customer,No,17
3501,Kayla Alentyev,Female,63,53.30,Operator,Telecommunications,Mass Customer,Yes,18
3502,Wilfrid Cleaves,Male,5,25.54,Senior Sales Associate,Retail,High Net Worth,Yes,3
3503,Tootsie Rafter,Female,53,44.15,Financial Advisor,Financial Services,Affluent Customer,Yes,10
3504,Keriann Perdue,Female,39,59.84,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,6
3505,Dolly Scallan,Female,41,48.75,,Retail,Mass Customer,No,14
3506,Mercy Donisi,Female,19,47.88,Web Designer I,Financial Services,Mass Customer,No,15
3507,Christoph Greatreax,Male,70,68.19,Physical Therapy Assistant,Financial Services,Mass Customer,No,5
3508,Malvin Marre,Male,89,36.73,Pharmacist,Health,Mass Customer,No,5
3509,Janine Hesey,Female,85,44.45,Pharmacist,Health,Mass Customer,Yes,15
3511,Willem Spraging,Male,23,56.35,Food Chemist,Health,Affluent Customer,No,10
3512,Vladimir Abramowsky,Male,68,29.10,VP Accounting,Financial Services,Mass Customer,Yes,8
3514,Darcy Ilett,Male,25,60.71,Environmental Specialist,,Mass Customer,No,8
3515,Leelah Pynner,Female,11,48.31,Staff Scientist,Telecommunications,High Net Worth,Yes,18
3516,Diarmid Vearnals,Male,93,46.01,,Property,Mass Customer,Yes,15
3517,Domeniga Terney,Female,47,65.85,Accounting Assistant IV,,Mass Customer,Yes,6
3518,Magdaia Beardwell,Female,45,42.88,Biostatistician I,IT,Mass Customer,Yes,8
3519,Aldus Kenningley,Male,16,44.96,Software Consultant,Manufacturing,Mass Customer,Yes,11
3520,Travis Kaszper,Male,41,59.73,Research Nurse,Health,Mass Customer,Yes,16
3521,Oneida Olivia,Female,27,43.15,Research Associate,,High Net Worth,Yes,16
3522,Lorri Byrth,Female,73,33.70,Cost Accountant,Financial Services,High Net Worth,Yes,11
3523,Lin Tarver,Male,33,47.89,,,Affluent Customer,No,19
3524,Waiter Piscopello,Male,38,49.35,Design Engineer,Financial Services,Mass Customer,Yes,18
3525,Town Yitzhakov,Male,55,26.70,Editor,,Mass Customer,No,2
3526,Pail Iacopini,Male,84,44.62,General Manager,Telecommunications,High Net Worth,Yes,13
3527,Kiley Scotson,Female,77,44.42,Senior Cost Accountant,Financial Services,High Net Worth,No,18
3528,Eliot Scammell,Male,69,59.09,Internal Auditor,Manufacturing,Mass Customer,Yes,7
3529,Austine Kinny,Female,37,62.46,Structural Analysis Engineer,IT,High Net Worth,Yes,16
3530,Erik Kenneford,Male,19,49.53,Staff Scientist,,High Net Worth,Yes,8
3531,Shannah Pountain,Female,4,54.27,Marketing Manager,Retail,Affluent Customer,Yes,11
3532,May Birch,Female,27,32.77,Media Manager I,Health,High Net Worth,Yes,7
3533,Neale Lowings,Male,62,42.22,,Financial Services,Affluent Customer,Yes,8
3534,Kacie Stanbrooke,Female,92,47.98,Associate Professor,Manufacturing,Affluent Customer,Yes,3
3535,Bren Dabbes,Female,8,28.62,Technical Writer,Manufacturing,High Net Worth,No,6
3536,Laurence Aulsford,Male,46,55.37,Professor,Retail,Affluent Customer,No,18
3537,Sholom Pavlasek,Male,1,26.29,Graphic Designer,Financial Services,Mass Customer,No,4
3538,Kerby Nassie,Male,19,45.47,Marketing Manager,Health,Mass Customer,No,8
3539,Sheelah Caine,Female,94,38.12,,IT,Mass Customer,Yes,16
3540,Ali Naris,Male,49,68.70,,,Mass Customer,Yes,7
3541,Aloin Harhoff,Male,72,37.33,,Health,Mass Customer,No,11
3542,Perl Suddaby,Female,23,48.15,Financial Analyst,Financial Services,Mass Customer,No,10
3543,Shanie Zahor,Female,15,36.35,Food Chemist,Health,High Net Worth,Yes,21
3544,Benoite Trahmel,Female,25,24.71,Help Desk Technician,,Affluent Customer,No,1
3545,Wenonah Filgate,Female,66,48.80,Developer II,,High Net Worth,No,4
3546,Hally Pollie,Female,91,39.59,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,9
3547,Ganny Dwerryhouse,Male,19,48.00,Senior Financial Analyst,Financial Services,Affluent Customer,No,8
3548,Dalli Seden,Male,65,64.77,,,Affluent Customer,No,12
3549,Jodee Macewan,Female,0,57.20,Sales Representative,Retail,Mass Customer,No,7
3550,Daisey Britto,Female,50,34.43,Environmental Tech,Retail,Mass Customer,Yes,16
3551,Zed Douris,Male,37,61.00,Pharmacist,Health,Mass Customer,Yes,8
3552,Ebeneser Lowde,Male,33,30.65,Internal Auditor,Retail,Affluent Customer,Yes,9
3553,Dietrich Geggie,Male,97,48.35,Graphic Designer,Health,Mass Customer,No,10
3554,Briggs Mower,Male,34,45.08,GIS Technical Architect,IT,Mass Customer,Yes,16
3555,Latashia ,Female,96,47.19,Programmer Analyst II,Manufacturing,Mass Customer,No,21
3556,Larina Gheeorghie,Female,38,25.82,Senior Developer,Manufacturing,High Net Worth,No,3
3557,Tisha Gibbings,Female,79,44.98,,Health,Affluent Customer,No,18
3558,Torey Sarney,Male,16,68.68,,,High Net Worth,Yes,7
3559,Farra Bails,Female,80,38.20,Assistant Media Planner,Entertainment,High Net Worth,Yes,17
3560,Gav Bonin,Male,98,42.67,Structural Analysis Engineer,Retail,Mass Customer,Yes,7
3561,Emelda Allbones,Female,15,54.47,Help Desk Operator,Financial Services,Mass Customer,Yes,5
3562,Martynne Bullivant,Female,76,50.34,Recruiting Manager,,Affluent Customer,No,10
3563,De Leyband,Female,70,33.14,,Financial Services,Affluent Customer,No,10
3564,Sandy Olford,Male,43,50.98,Programmer Analyst IV,,High Net Worth,Yes,18
3566,Bram Pheasant,Male,96,46.50,Social Worker,Health,Affluent Customer,Yes,10
3567,Eileen Ilchenko,Female,17,42.64,Nurse,Financial Services,Affluent Customer,Yes,14
3568,Berthe Griniov,Female,13,67.65,Nurse,Retail,Affluent Customer,No,5
3569,Janel Daice,Female,24,49.97,Senior Editor,,Affluent Customer,No,12
3570,Mordy Hedin,Male,13,61.27,,Entertainment,Mass Customer,No,7
3571,Othilia Metcalf,Female,9,46.90,Senior Sales Associate,Property,Mass Customer,Yes,3
3572,Willis Tilston,Male,54,37.12,Sales Representative,Retail,Affluent Customer,Yes,2
3573,Mab Dwyer,Female,68,26.54,Accounting Assistant I,Manufacturing,Mass Customer,Yes,3
3574,Eileen Eland,Female,33,32.24,Clinical Specialist,Health,Mass Customer,No,6
3575,Kandace Desesquelle,Female,82,49.50,Administrative Assistant I,IT,Affluent Customer,Yes,13
3576,Rochette Ebbens,Female,10,53.63,Account Coordinator,,Mass Customer,No,11
3577,Fowler Scotsbrook,Male,29,59.22,Staff Scientist,Retail,High Net Worth,No,10
3578,Dorella Sineath,Female,57,66.53,Staff Accountant IV,Property,Mass Customer,No,12
3579,Rachel Somes,Female,32,35.63,Software Test Engineer III,Health,High Net Worth,No,20
3580,Roby Samson,Female,61,51.03,Occupational Therapist,Health,Mass Customer,No,10
3581,Lindsy Ygo,Female,38,65.83,,,Mass Customer,Yes,6
3582,Beryle Qusklay,Female,66,61.41,Media Manager II,Property,Mass Customer,No,17
3583,Josselyn Mathey,Female,71,57.95,Assistant Professor,Retail,Affluent Customer,No,5
3584,Adler Teale,Male,95,61.32,,Health,Mass Customer,No,10
3585,Concordia Lunbech,Female,41,60.78,,Financial Services,High Net Worth,Yes,20
3586,Abby Brownstein,Female,79,44.24,Registered Nurse,Health,Affluent Customer,No,10
3587,Ines Galfour,Female,85,25.60,,,Affluent Customer,No,2
3588,Henrie Beadman,Female,15,61.93,Web Developer III,Health,Affluent Customer,Yes,18
3589,Nalani Dummer,Female,73,61.22,Computer Systems Analyst II,Health,High Net Worth,No,17
3590,Carolan Velez,Female,32,45.05,,Manufacturing,Mass Customer,Yes,19
3591,Dwight Kinsey,Male,15,44.52,Accountant III,Financial Services,Mass Customer,No,10
3592,Pall MacCart,Male,72,69.04,Junior Executive,,Mass Customer,No,12
3593,Carry Abercromby,Female,71,27.05,Legal Assistant,Retail,Mass Customer,No,5
3594,Gustavo Juschka,Male,45,37.33,Marketing Assistant,Manufacturing,Mass Customer,No,18
3595,Timi Huson,Female,81,47.41,Software Consultant,Retail,Mass Customer,No,6
3596,Christi Gilluley,Female,57,45.36,Executive Secretary,Retail,Mass Customer,No,20
3597,Giorgi ,Male,71,68.90,Analog Circuit Design manager,Property,Affluent Customer,Yes,16
3598,Penny McKirdy,Male,72,28.37,Computer Systems Analyst III,Manufacturing,Affluent Customer,Yes,5
3599,Lane Maguire,Male,11,67.20,Physical Therapy Assistant,,High Net Worth,Yes,6
3600,Godart Gooderick,Male,88,60.98,Staff Accountant II,,Mass Customer,No,16
3601,Fanya Gethyn,Female,85,47.37,Junior Executive,IT,Mass Customer,No,18
3602,Alicea Scamwell,Female,23,34.43,Account Coordinator,Health,Mass Customer,No,12
3603,Cale Yaneev,Male,90,68.62,Sales Representative,Retail,Mass Customer,Yes,14
3604,Findlay Lubman,Male,3,52.08,VP Quality Control,Health,High Net Worth,Yes,9
3605,Andy Risely,Male,54,29.25,Internal Auditor,,Mass Customer,No,6
3606,Jamima Wainscot,Female,52,66.25,Graphic Designer,,High Net Worth,No,15
3607,Troy Blaydes,Male,99,21.94,Clinical Specialist,Health,Mass Customer,No,1
3608,Conway Surgen,Male,86,49.97,Nurse Practicioner,Argiculture,High Net Worth,No,8
3609,Chicky Butterfield,Male,69,25.66,Marketing Manager,Manufacturing,Mass Customer,No,4
3610,Erl Markel,Male,1,36.10,Graphic Designer,Financial Services,High Net Worth,Yes,16
3611,Uriah Chantree,Male,20,53.07,Statistician II,,Affluent Customer,Yes,10
3612,Normand Matous,Male,27,43.44,,IT,High Net Worth,No,15
3613,Fairfax Pummery,Male,27,51.04,Budget/Accounting Analyst II,Health,Mass Customer,Yes,9
3614,Berkie Gimber,Male,59,61.88,Environmental Specialist,Retail,Affluent Customer,Yes,18
3615,Junia Napton,Female,63,44.82,Safety Technician II,IT,Mass Customer,Yes,8
3616,Vale Dagnan,Male,42,22.07,Product Engineer,Property,High Net Worth,No,2
3617,Jessa Milnthorpe,Female,11,32.99,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,3
3618,Evyn Rouby,Male,2,57.03,Statistician IV,Retail,Affluent Customer,Yes,19
3619,Myranda Cridland,Female,18,27.20,Administrative Assistant IV,,Mass Customer,Yes,1
3620,Gerry Ackhurst,Male,21,31.76,Computer Systems Analyst II,Retail,Mass Customer,No,5
3621,Umeko Hearfield,Female,13,48.30,Developer IV,Health,High Net Worth,No,15
3622,Anetta Brosenius,Female,84,39.67,Compensation Analyst,Financial Services,Mass Customer,No,2
3623,Oren Barwack,Male,56,38.44,Senior Quality Engineer,Manufacturing,Affluent Customer,Yes,15
3624,Lenka ,Female,54,38.55,Cost Accountant,Financial Services,Mass Customer,Yes,7
3625,Cammie Rubinfeld,Female,24,69.44,VP Marketing,Manufacturing,High Net Worth,Yes,18
3626,Cora Hince,Female,86,44.67,Senior Cost Accountant,Financial Services,Mass Customer,Yes,12
3627,Loren Pischof,Male,92,61.74,Teacher,Health,High Net Worth,Yes,14
3628,Sharron Gaynes,Female,47,48.55,Financial Advisor,Financial Services,Mass Customer,Yes,14
3629,Vale Starcks,Female,17,46.52,Editor,Health,High Net Worth,No,22
3630,Jeni Heymes,Female,16,44.47,Tax Accountant,Property,Affluent Customer,Yes,8
3631,Mignonne Barwood,Female,76,60.85,Project Manager,IT,High Net Worth,Yes,16
3632,Elena Sandys,Female,82,33.10,Teacher,,Mass Customer,No,9
3633,Donavon Ainsby,Male,32,40.04,Biostatistician III,Health,Mass Customer,No,5
3634,Clemence Kornas,Female,35,59.94,Speech Pathologist,,High Net Worth,Yes,15
3635,Elset ,Female,51,45.83,VP Marketing,Retail,High Net Worth,No,9
3636,Trudi Bickerstasse,Female,42,52.87,Director of Sales,Financial Services,Mass Customer,Yes,18
3637,Luigi Edgeworth,Male,84,65.35,,Manufacturing,Affluent Customer,Yes,11
3638,Fifi Dorrins,Female,73,26.99,Associate Professor,Manufacturing,Mass Customer,No,6
3639,Megan Perrygo,Female,49,49.32,Food Chemist,Health,High Net Worth,No,15
3640,Merralee Forman,Female,64,38.01,Staff Scientist,,Mass Customer,No,10
3641,Wolfie Hoyes,Male,78,47.59,Civil Engineer,Manufacturing,Affluent Customer,No,12
3642,Ardith Portigall,Female,39,60.97,,,Affluent Customer,Yes,8
3643,Bettye Dumberrill,Female,62,52.24,Technical Writer,,Mass Customer,No,15
3644,Peder Frotton,Male,13,55.30,Physical Therapy Assistant,Financial Services,High Net Worth,Yes,17
3645,Cozmo Rylstone,Male,47,61.85,Structural Analysis Engineer,Manufacturing,High Net Worth,No,14
3646,Allene Pauly,Female,0,41.53,Social Worker,Health,Mass Customer,No,4
3647,Carlyle Frape,Male,62,51.50,Marketing Manager,,Affluent Customer,No,4
3648,Tracie Bartolomeoni,Female,82,69.22,Paralegal,Financial Services,Mass Customer,No,5
3649,Jayne Gawthrope,Female,66,45.81,Office Assistant II,Property,Mass Customer,Yes,12
3650,Darrelle Rosas,Female,85,23.52,Office Assistant I,IT,Mass Customer,Yes,2
3651,Baxie ,Male,91,23.45,Human Resources Assistant I,Manufacturing,Mass Customer,No,2
3652,Aldrich Camble,Male,20,68.26,Nurse,Health,High Net Worth,Yes,17
3653,Devlen Perrett,Male,7,32.32,Environmental Specialist,,Mass Customer,Yes,8
3655,Waldemar Mostin,Male,82,48.93,,,Mass Customer,Yes,19
3656,Talia Sidnell,Female,14,46.36,,Property,Mass Customer,Yes,3
3657,Wyatan Rogeon,Male,95,61.79,,,High Net Worth,No,8
3658,Bo Vell,Male,15,60.55,,Entertainment,Mass Customer,Yes,9
3659,Farra Catto,Female,76,46.36,VP Sales,Financial Services,High Net Worth,No,10
3660,Gradeigh Hothersall,Male,99,42.14,Administrative Assistant IV,Financial Services,Mass Customer,No,7
3661,Tadeas Shitliff,Male,34,57.39,Research Associate,Manufacturing,Mass Customer,Yes,7
3662,Pippo Cator,Male,79,45.35,Community Outreach Specialist,Retail,Mass Customer,No,15
3663,Hermy Casement,Male,62,25.22,Information Systems Manager,,Affluent Customer,No,1
3664,Faina Czaja,Female,5,33.19,Software Test Engineer I,Manufacturing,Mass Customer,Yes,7
3665,Toma Klaaasen,Female,19,34.11,Dental Hygienist,Health,Mass Customer,No,6
3666,Mathew Marousek,Male,56,66.12,Statistician II,Health,High Net Worth,No,10
3667,Nettie Goghin,Female,3,40.24,Graphic Designer,Retail,Mass Customer,Yes,8
3668,Katlin Ragsdale,Female,79,68.25,Desktop Support Technician,Property,Mass Customer,Yes,6
3669,Maynard Isaq,Male,11,45.88,Design Engineer,Manufacturing,Affluent Customer,No,18
3670,Leupold Bernardini,Male,62,46.13,,Financial Services,Affluent Customer,Yes,17
3671,Crystie Deshorts,Female,98,31.32,Programmer Analyst III,,Affluent Customer,No,7
3672,Werner Yglesias,Male,32,35.94,,IT,Mass Customer,Yes,13
3673,Tobin Fucher,Male,72,43.60,,Manufacturing,Mass Customer,Yes,11
3674,Rodger Gores,Male,59,24.35,Tax Accountant,Property,Mass Customer,No,3
3675,Samuele Heller,Male,88,23.37,Analog Circuit Design manager,Property,Affluent Customer,Yes,1
3676,Derk Willingale,Male,27,57.39,Health Coach I,Health,Affluent Customer,No,11
3677,Bartel Fonteyne,Male,3,36.81,Senior Financial Analyst,Financial Services,Mass Customer,Yes,20
3678,Tonya Worthington,Female,52,53.75,Engineer IV,Manufacturing,Mass Customer,No,19
3679,Murielle Klimkov,Female,72,30.99,Developer II,,High Net Worth,No,6
3680,Sawyere Onele,Male,17,39.73,Accountant I,Retail,High Net Worth,No,3
3681,Doll Benedicto,Female,90,61.25,Community Outreach Specialist,Property,Mass Customer,Yes,20
3682,Dukie Asson,Male,94,44.89,GIS Technical Architect,Financial Services,Mass Customer,Yes,11
3683,Lorain Maliphant,Female,67,66.11,Chief Design Engineer,,Mass Customer,Yes,11
3684,Jeffie Mortell,Male,13,49.03,Food Chemist,Health,High Net Worth,Yes,4
3685,Solomon Ruffles,Male,86,33.89,Human Resources Manager,Financial Services,Affluent Customer,Yes,16
3686,Shirley Siss,Female,20,46.75,,Financial Services,High Net Worth,Yes,15
3687,Jessie Wards,Male,84,51.56,Software Engineer III,Manufacturing,Mass Customer,Yes,14
3688,Fritz Le Merchant,Male,87,29.01,General Manager,IT,Affluent Customer,Yes,5
3689,Orel Joncic,Female,26,55.62,,Health,Mass Customer,Yes,7
3690,Sheela Nutton,Female,86,66.00,Chemical Engineer,Manufacturing,Mass Customer,No,17
3691,Mathew Seid,Male,73,49.72,Environmental Tech,Retail,Affluent Customer,No,11
3692,Linea Kubica,Female,47,61.51,Business Systems Development Analyst,,High Net Worth,Yes,6
3693,Brenna Raft,Female,58,38.28,,Manufacturing,Affluent Customer,Yes,21
3694,Antoni MacAllister,Male,91,39.04,,Health,Mass Customer,Yes,10
3695,Lem Clamp,Male,33,45.18,Account Coordinator,Entertainment,Affluent Customer,Yes,3
3696,Orlan Dunning,Male,27,60.41,Senior Financial Analyst,Financial Services,High Net Worth,No,15
3697,Zebedee Christal,Male,47,44.57,Recruiting Manager,,Mass Customer,Yes,8
3698,Devon Baudic,Female,49,27.58,Geological Engineer,Manufacturing,Mass Customer,No,4
3699,Lillian Somerfield,Female,40,32.56,Recruiting Manager,Manufacturing,Mass Customer,No,5
3700,Lazar Restall,Male,64,51.67,Associate Professor,Entertainment,Mass Customer,No,19
3701,Anstice Dunsmuir,Female,93,49.29,Physical Therapy Assistant,,Affluent Customer,No,9
3702,Floyd Meharry,Male,74,30.20,Biostatistician IV,Health,Mass Customer,No,10
3703,Kelvin Oldford,Male,37,49.88,Teacher,Property,Affluent Customer,No,9
3704,Haslett Ropars,Male,54,47.99,Health Coach III,Health,High Net Worth,Yes,6
3705,Tedmund Clawsley,Male,26,51.42,,Manufacturing,Mass Customer,Yes,15
3706,Darby Jellett,Male,20,57.10,Assistant Professor,Argiculture,Affluent Customer,Yes,10
3707,Marten Posnette,Male,10,29.96,Senior Editor,Retail,Mass Customer,Yes,4
3708,Lois Laskey,Female,72,59.98,Cost Accountant,Financial Services,Mass Customer,No,19
3709,Lilly Roubay,Female,31,68.11,GIS Technical Architect,Health,Mass Customer,No,8
3710,Sallyann Stangoe,Female,12,48.70,Physical Therapy Assistant,,Mass Customer,No,13
3711,Ellene Scinelli,Female,61,62.01,Associate Professor,Manufacturing,Affluent Customer,Yes,9
3712,Esmeralda Klousner,Female,22,65.83,Recruiting Manager,Financial Services,Mass Customer,No,19
3713,Cynthy Snoad,Female,72,30.24,,Telecommunications,High Net Worth,Yes,8
3714,Lemuel Gerram,Male,83,61.11,VP Sales,Manufacturing,Mass Customer,No,6
3715,Willow Rusbridge,Female,19,48.49,Computer Systems Analyst I,Argiculture,High Net Worth,Yes,10
3716,Kari Bamlett,Female,81,24.68,,Retail,Affluent Customer,No,1
3717,Arlin Woollacott,Male,88,64.42,Senior Financial Analyst,Financial Services,Mass Customer,Yes,18
3719,Dorette Attridge,Female,26,66.56,Sales Representative,Retail,Mass Customer,No,6
3720,Adelice Tams,Female,23,50.72,,,Mass Customer,No,15
3721,Merrili Potticary,Female,84,28.55,Senior Quality Engineer,Financial Services,Mass Customer,Yes,7
3722,Merilee Hammerson,Female,69,47.49,,Retail,Mass Customer,No,7
3723,Justine Pirt,Female,31,29.52,Accountant II,Financial Services,High Net Worth,No,7
3724,Griffith Minor,Male,24,47.12,,IT,Affluent Customer,No,9
3725,Elisha Venny,Male,37,52.79,Research Assistant II,,Mass Customer,Yes,5
3726,Ange Austick,Female,36,46.88,GIS Technical Architect,Property,Mass Customer,No,19
3728,Chanda Garmons,Female,27,36.67,Technical Writer,Property,Affluent Customer,Yes,21
3729,Armand McNish,Male,6,62.39,Financial Analyst,Financial Services,Mass Customer,No,19
3730,Joann Clemson,Female,85,63.22,Junior Executive,Manufacturing,Affluent Customer,No,6
3731,Jandy Rodgers,Female,91,31.51,Chief Design Engineer,,Mass Customer,No,8
3732,Shawn De Hooge,Female,47,30.90,Research Associate,Manufacturing,Mass Customer,No,2
3733,Shelden Rodenburg,Male,70,45.51,,,Mass Customer,No,11
3734,Trixi Wickes,Female,46,46.32,Help Desk Technician,Manufacturing,Mass Customer,No,21
3735,Cchaddie Heffron,Male,91,61.43,Senior Quality Engineer,Entertainment,Mass Customer,No,15
3736,Charles Brounfield,Male,64,31.13,Senior Developer,Argiculture,Mass Customer,Yes,10
3737,Elyssa De Witt,Female,86,42.12,Design Engineer,Manufacturing,Affluent Customer,No,8
3738,Lucila Smalls,Female,19,63.39,Professor,Financial Services,High Net Worth,Yes,19
3739,Gates Nelthorpe,Female,59,31.68,Environmental Tech,IT,High Net Worth,No,5
3740,Rania Poulter,Female,82,43.42,Dental Hygienist,Health,Mass Customer,No,8
3741,Mollee Jeavons,Female,19,53.26,Nurse,,Affluent Customer,Yes,16
3742,Veda Faill,Female,79,61.50,Editor,Property,High Net Worth,Yes,16
3743,Riki Aimable,Female,85,36.75,Tax Accountant,Property,Mass Customer,No,22
3744,Franchot Loeber,Male,57,42.33,,Financial Services,Mass Customer,Yes,9
3745,Randy Duligall,Female,90,45.41,Dental Hygienist,Health,Mass Customer,Yes,20
3746,Thaddeus McLurg,Male,64,61.68,Developer II,,Affluent Customer,Yes,16
3747,Valerye Yukhtin,Female,8,33.18,Web Developer IV,Manufacturing,Mass Customer,Yes,10
3748,Maurise Beal,Male,82,67.33,Staff Scientist,,Affluent Customer,Yes,18
3749,Blondelle Swynley,Female,3,22.02,,IT,Affluent Customer,No,1
3750,Yanaton Beacom,Male,78,51.06,Chemical Engineer,Manufacturing,Affluent Customer,Yes,6
3751,Millicent Nacci,Female,44,44.35,Environmental Specialist,,Affluent Customer,Yes,13
3752,Peta Nunes Nabarro,Female,67,61.65,Administrative Assistant I,Argiculture,Affluent Customer,Yes,16
3753,Ebony Peagrim,Female,16,25.69,Office Assistant II,Manufacturing,Mass Customer,No,3
3754,Emmy MacGibbon,Female,74,62.22,,Telecommunications,Mass Customer,No,19
3755,Stephen Garnar,Male,38,28.98,Chief Design Engineer,Financial Services,High Net Worth,Yes,7
3756,Barry ,Male,22,45.82,,,Affluent Customer,No,10
3757,Hyacinthia Crain,Female,75,23.63,Information Systems Manager,,Affluent Customer,No,2
3758,Naomi Whiles,Female,71,63.78,Recruiting Manager,Telecommunications,Mass Customer,Yes,12
3759,Sue Batstone,Female,68,28.16,Programmer IV,Property,Mass Customer,Yes,4
3760,Bryana Vennart,Female,73,46.90,,Financial Services,Mass Customer,No,18
3761,Zarla Seyers,Female,87,49.79,Biostatistician II,Telecommunications,Mass Customer,Yes,13
3762,Marinna Ors,Female,48,56.13,,Property,Mass Customer,No,14
3763,Law Jore,Male,37,42.27,Quality Control Specialist,,Affluent Customer,Yes,20
3764,Nonie Newson,Female,29,66.01,Cost Accountant,Financial Services,Mass Customer,Yes,15
3765,Bobbe Lomaz,Female,20,59.94,Automation Specialist IV,Property,Mass Customer,No,18
3766,Marcos Algar,Male,47,53.07,Desktop Support Technician,Financial Services,Mass Customer,Yes,19
3767,Man Bigglestone,Male,25,40.64,Web Developer IV,,High Net Worth,No,16
3768,Christina Grevatt,Female,44,52.30,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14
3769,Kerry Wooldridge,Male,40,30.28,Desktop Support Technician,Health,High Net Worth,Yes,5
3770,Caddric Ruddiforth,Male,54,35.25,Legal Assistant,Argiculture,Mass Customer,No,17
3771,Pippy Matysiak,Female,78,48.66,Electrical Engineer,Manufacturing,Mass Customer,No,17
3772,Anselma Rennie,Female,45,24.22,Physical Therapy Assistant,Manufacturing,Mass Customer,Yes,2
3773,Wadsworth Ruselin,Male,44,47.24,Accountant I,,Affluent Customer,Yes,18
3774,Elizabeth Christy,Female,38,24.48,Statistician I,Property,High Net Worth,No,2
3775,Avie Cleator,Female,16,38.22,,Health,Affluent Customer,No,8
3776,Kennie Baszniak,Male,46,46.01,Recruiter,Retail,Mass Customer,Yes,19
3777,Letty Giacobelli,Female,13,53.90,Cost Accountant,Financial Services,High Net Worth,Yes,6
3778,Ilaire Redborn,Male,99,51.91,Dental Hygienist,Health,High Net Worth,No,10
3780,Mitchel Bellefant,Male,10,29.50,Desktop Support Technician,Financial Services,High Net Worth,No,8
3781,Karalee Hosten,Female,30,61.56,Graphic Designer,Retail,Mass Customer,Yes,12
3782,Elijah Drillot,Male,12,49.90,Environmental Specialist,Financial Services,Mass Customer,No,11
3783,Eachelle Girardey,Female,61,48.68,Compensation Analyst,Financial Services,Mass Customer,No,7
3784,Davie Moscon,Male,56,39.92,,Financial Services,High Net Worth,No,13
3785,Fernande Jahan,Female,93,54.08,Compensation Analyst,Financial Services,Affluent Customer,No,14
3786,Barnie Blenkensop,Male,12,37.35,Systems Administrator IV,,High Net Worth,No,22
3787,Mariejeanne Kelling,Female,1,57.59,Systems Administrator III,Manufacturing,High Net Worth,No,6
3788,Wilie Glanton,Female,73,60.80,Environmental Specialist,Financial Services,Mass Customer,No,18
3789,Conn Westberg,Male,52,66.75,Civil Engineer,Manufacturing,Mass Customer,Yes,6
3790,Kurtis Morson,Male,91,63.94,Senior Editor,Retail,Mass Customer,Yes,9
3791,Bertrand Sissons,Male,17,29.93,Quality Control Specialist,Health,Affluent Customer,No,6
3792,Ingunna Loxston,Female,81,47.05,VP Marketing,Financial Services,Affluent Customer,Yes,5
3793,Shannen Pitcock,Female,49,65.99,Engineer IV,,Affluent Customer,Yes,15
3794,Dorrie Paige,Female,47,28.82,,IT,Mass Customer,No,2
3795,Taylor Dollimore,Male,88,66.88,Systems Administrator III,Argiculture,High Net Worth,Yes,5
3796,Morgen Sieghart,Male,51,57.78,Paralegal,Financial Services,Mass Customer,Yes,9
3797,Kriste Oldall,Female,76,43.71,Occupational Therapist,Health,Affluent Customer,Yes,4
3798,Yorker Dennison,Male,13,55.21,,Manufacturing,Mass Customer,Yes,17
3799,Violetta Monnery,Female,94,52.27,Tax Accountant,Property,High Net Worth,No,18
3800,Morena Ayer,Female,19,42.52,Environmental Tech,,High Net Worth,No,15
3801,Auberta Andrault,Female,76,52.17,Research Nurse,Health,Mass Customer,Yes,17
3802,Leila Elcombe,Female,9,52.53,Chief Design Engineer,Telecommunications,High Net Worth,Yes,5
3803,Josepha Finder,Female,54,61.99,Dental Hygienist,Health,Mass Customer,Yes,11
3804,Andria Keays,Female,23,36.70,,Manufacturing,Mass Customer,Yes,4
3805,Margaret McSperrin,Female,52,45.72,Software Test Engineer II,Property,Affluent Customer,No,4
3806,Ado Gailor,Male,1,69.25,,Property,Mass Customer,No,7
3807,Bibby Goman,Female,73,46.96,Analyst Programmer,Retail,Mass Customer,No,21
3808,Cal Wilber,Male,66,53.57,Recruiting Manager,Manufacturing,Mass Customer,Yes,11
3809,Angelita Itzcovichch,Female,44,67.67,VP Quality Control,Manufacturing,Affluent Customer,No,11
3810,Cacilie Grimoldby,Female,22,48.67,Food Chemist,Health,Affluent Customer,No,5
3811,Etta Leele,Female,60,26.12,,Financial Services,High Net Worth,No,4
3812,Sophie Druhan,Female,91,45.84,VP Product Management,Retail,Mass Customer,Yes,12
3813,Skelly Caudell,Male,12,44.06,Media Manager IV,IT,Mass Customer,Yes,6
3814,Constancia Gebbe,Female,10,39.84,VP Product Management,Financial Services,Mass Customer,Yes,11
3815,Jayson Gasparro,Male,99,42.04,Librarian,Entertainment,Mass Customer,Yes,5
3816,Farra Klimkiewich,Female,93,53.53,Safety Technician I,Property,Mass Customer,Yes,18
3817,Tuckie ,Male,65,66.02,VP Product Management,Manufacturing,High Net Worth,No,13
